urls
https://www.transfermarkt.it/dusan-basta/profil/spieler/19694
https://www.transfermarkt.it/riza-durmisi/profil/spieler/135208
https://www.transfermarkt.it/bruno-jordao/profil/spieler/415646
https://www.transfermarkt.it/felipe-caicedo/profil/spieler/37834
https://www.transfermarkt.it/alessandro-rossi/profil/spieler/339782
https://www.transfermarkt.it/wallace/profil/spieler/225335
https://www.transfermarkt.it/valon-berisha/profil/spieler/145115
https://www.transfermarkt.it/silvio-proto/profil/spieler/12518
https://www.transfermarkt.it/stefan-radu/profil/spieler/44420
https://www.transfermarkt.it/sergej-milinkovic-savic/profil/spieler/266302
https://www.transfermarkt.it/milan-badelj/profil/spieler/40633
https://www.transfermarkt.it/francesco-acerbi/profil/spieler/131075
https://www.transfermarkt.it/patric/profil/spieler/126729
https://www.transfermarkt.it/adam-marusic/profil/spieler/239802
https://www.transfermarkt.it/ciro-immobile/profil/spieler/105521
https://www.transfermarkt.it/danilo-cataldi/profil/spieler/199733
https://www.transfermarkt.it/joseph-marie-minala/profil/spieler/289087
https://www.transfermarkt.it/bastos/profil/spieler/195810
https://www.transfermarkt.it/lorenzo-filippini/profil/spieler/240342
https://www.transfermarkt.it/marco-parolo/profil/spieler/84545
https://www.transfermarkt.it/thomas-strakosha/profil/spieler/222209
https://www.transfermarkt.it/luiz-felipe/profil/spieler/457931
https://www.transfermarkt.it/ravel-morrison/profil/spieler/128907
https://www.transfermarkt.it/joaquin-correa/profil/spieler/227081
https://www.transfermarkt.it/alessandro-murgia/profil/spieler/289061
https://www.transfermarkt.it/brayan-perea/profil/spieler/188498
https://www.transfermarkt.it/senad-lulic/profil/spieler/61449
https://www.transfermarkt.it/lucas-leiva/profil/spieler/41414
https://www.transfermarkt.it/luis-alberto/profil/spieler/128220
https://www.transfermarkt.it/martin-caceres/profil/spieler/54935
https://www.transfermarkt.it/pedro-neto/profil/spieler/487465
https://www.transfermarkt.it/jordan-lukaku/profil/spieler/140804
https://www.transfermarkt.it/cristiano-lombardi/profil/spieler/240349
https://www.transfermarkt.it/guido-guerrieri/profil/spieler/256996
https://www.transfermarkt.it/duvan-zapata/profil/spieler/73794
https://www.transfermarkt.it/pierluigi-gollini/profil/spieler/244192
https://www.transfermarkt.it/marco-varnier/profil/spieler/362981
https://www.transfermarkt.it/gianluca-mancini/profil/spieler/256448
https://www.transfermarkt.it/josip-ilicic/profil/spieler/80351
https://www.transfermarkt.it/robin-gosens/profil/spieler/273132
https://www.transfermarkt.it/matteo-pessina/profil/spieler/332179
https://www.transfermarkt.it/mario-pasalic/profil/spieler/205938
https://www.transfermarkt.it/davide-bettella/profil/spieler/357995
https://www.transfermarkt.it/timothy-castagne/profil/spieler/262226
https://www.transfermarkt.it/hans-hateboer/profil/spieler/275303
https://www.transfermarkt.it/andrea-masiello/profil/spieler/34198
https://www.transfermarkt.it/marten-de-roon/profil/spieler/133179
https://www.transfermarkt.it/francesco-rossi/profil/spieler/126634
https://www.transfermarkt.it/arkadiusz-reca/profil/spieler/268178
https://www.transfermarkt.it/musa-barrow/profil/spieler/486624
https://www.transfermarkt.it/papu-gomez/profil/spieler/20005
https://www.transfermarkt.it/ali-adnan/profil/spieler/261611
https://www.transfermarkt.it/emiliano-rigoni/profil/spieler/282544
https://www.transfermarkt.it/etrit-berisha/profil/spieler/77825
https://www.transfermarkt.it/berat-djimsiti/profil/spieler/165513
https://www.transfermarkt.it/marco-tumminello/profil/spieler/315850
https://www.transfermarkt.it/rafael-toloi/profil/spieler/72441
https://www.transfermarkt.it/luca-valzania/profil/spieler/287663
https://www.transfermarkt.it/remo-freuler/profil/spieler/148252
https://www.transfermarkt.it/jose-luis-palomino/profil/spieler/125020
https://www.transfermarkt.it/gian-marco-ferrari/profil/spieler/277167
https://www.transfermarkt.it/federico-di-francesco/profil/spieler/38607
https://www.transfermarkt.it/khouma-babacar/profil/spieler/124902
https://www.transfermarkt.it/leonardo-sernicola/profil/spieler/340707
https://www.transfermarkt.it/giacomo-raspadori/profil/spieler/405885
https://www.transfermarkt.it/gianluca-pegolo/profil/spieler/21872
https://www.transfermarkt.it/alessandro-matri/profil/spieler/40660
https://www.transfermarkt.it/mauricio-lemos/profil/spieler/303140
https://www.transfermarkt.it/pol-lirola/profil/spieler/298975
https://www.transfermarkt.it/stefano-sensi/profil/spieler/216179
https://www.transfermarkt.it/giangiacomo-magnani/profil/spieler/310458
https://www.transfermarkt.it/mehdi-bourabia/profil/spieler/131731
https://www.transfermarkt.it/alfred-duncan/profil/spieler/184894
https://www.transfermarkt.it/kevin-prince-boateng/profil/spieler/16922
https://www.transfermarkt.it/andrea-consigli/profil/spieler/35865
https://www.transfermarkt.it/filip-djuricic/profil/spieler/94307
https://www.transfermarkt.it/marlon/profil/spieler/273236
https://www.transfermarkt.it/domenico-berardi/profil/spieler/177843
https://www.transfermarkt.it/jens-odgaard/profil/spieler/345590
https://www.transfermarkt.it/jeremie-boga/profil/spieler/216569
